# CommonWordsMultiIndex words, generated from token-stats-v12 testAllStats, do not edit by hand
# word <group> <class: 1 service, 2 frequent, 0 frequency only> <names per million> <word>
# class 1: share >= 0.50%; class 2: share >= 0.05%; names = index atoms x 0.398; search category names are class 0
word	fr	0	402	promenade
word	fr	0	400	carrière
word	fr	0	399	carriere
word	fr	0	399	carrer
word	fr	0	398	bleu
word	fr	0	398	dessus
word	fr	0	398	hentig
word	fr	0	398	mosquée
word	fr	0	394	gite
word	fr	0	392	societe
word	fr	0	391	ferry
word	fr	0	390	orange
word	fr	0	387	etienne
word	fr	0	387	gr
word	fr	0	386	ravine
word	fr	0	386	vaux
word	fr	0	383	long
word	fr	0	382	plasenn
word	fr	0	382	peupliers
word	fr	0	377	léon
word	fr	0	376	pins
word	fr	0	376	leon
word	fr	0	374	buisson
word	fr	0	373	forge
word	fr	0	371	auguste
word	fr	0	370	butte
word	fr	0	370	sncf
word	fr	0	369	forestiere
word	fr	0	368	belvedere
word	fr	0	368	forestière
word	fr	0	368	baptiste
word	fr	0	364	epp
word	fr	0	362	médiathèque
word	fr	0	362	el
word	fr	0	361	quartier
word	fr	0	360	mediatheque
word	fr	0	358	l
word	fr	0	358	mars
word	fr	0	357	bernard
word	fr	0	357	cabane
word	fr	0	356	section
word	fr	0	349	véloroute
word	fr	0	347	pin
word	fr	0	345	parque
word	fr	0	344	quatre
word	fr	0	343	car
word	fr	0	342	lès
word	fr	0	339	curie
word	fr	0	334	l'ancienne
word	fr	0	334	kk
word	fr	0	333	bruyeres
word	fr	0	331	bruyères
word	fr	0	330	gabriel
word	fr	0	329	depot
word	fr	0	325	pôle
word	fr	0	325	roses
word	fr	0	324	d
word	fr	0	322	chaussée
word	fr	0	321	pole
word	fr	0	319	vergers
word	fr	0	319	hugo
word	fr	0	318	za
word	fr	0	316	manoir
word	fr	0	316	verger
word	fr	0	314	par
word	fr	0	314	goutte
word	fr	0	313	center
word	fr	0	313	mésanges
word	fr	0	313	lann
word	fr	0	312	dieu
word	fr	0	311	mesanges
word	fr	0	311	fontaines
word	fr	0	310	venelle
word	fr	0	309	gros
word	fr	0	308	iliz
word	fr	0	306	veloroute
word	fr	0	305	granges
word	fr	0	304	arts
word	fr	0	303	strada
word	fr	0	302	pic
word	fr	0	301	roger
word	fr	0	301	nant
word	fr	0	298	studio
word	fr	0	297	o
word	fr	0	296	creche
word	fr	0	295	lo
word	fr	0	295	school
word	fr	0	290	fosses
word	fr	0	290	eus
word	fr	0	290	eugène
word	fr	0	288	maquis
word	fr	0	286	toulouse
word	fr	0	284	jeanne
word	fr	0	284	nacional
word	fr	0	284	king
word	fr	0	283	fossé
word	fr	0	282	verdun
word	fr	0	280	m
