id,left,top,right,bottom,dummy,tile_id
19877,-63.000416,45.000416,-61.999584,43.999584,dummy,N44W063
20027,-62.000416,66.000416,-60.999584,64.999584,dummy,N65W062
20035,-62.000416,58.000416,-60.999584,56.999584,dummy,N57W062
20036,-62.000416,57.000416,-60.999584,55.999584,dummy,N56W062
20046,-62.000416,47.000416,-60.999584,45.999584,dummy,N46W062
20047,-62.000416,46.000416,-60.999584,44.999584,dummy,N45W062
20048,-62.000416,45.000416,-60.999584,43.999584,dummy,N44W062
20207,-61.000416,57.000416,-59.999584,55.999584,dummy,N56W061
20208,-61.000416,56.000416,-59.999584,54.999584,dummy,N55W061
20213,-61.000416,51.000416,-59.999584,49.999584,dummy,N50W061
20217,-61.000416,47.000416,-59.999584,45.999584,dummy,N46W061
20218,-61.000416,46.000416,-59.999584,44.999584,dummy,N45W061
20220,-61.000416,44.000416,-59.999584,42.999584,dummy,N43W061
20379,-60.000416,56.000416,-58.999584,54.999584,dummy,N55W060
20380,-60.000416,55.000416,-58.999584,53.999584,dummy,N54W060
20381,-60.000416,54.000416,-58.999584,52.999584,dummy,N53W060
20384,-60.000416,51.000416,-58.999584,49.999584,dummy,N50W060
20386,-60.000416,49.000416,-58.999584,47.999584,dummy,N48W060
20388,-60.000416,47.000416,-58.999584,45.999584,dummy,N46W060
20389,-60.000416,46.000416,-58.999584,44.999584,dummy,N45W060
20390,-60.000416,45.000416,-58.999584,43.999584,dummy,N44W060
20391,-60.000416,44.000416,-58.999584,42.999584,dummy,N43W060
20550,-59.000416,56.000416,-57.999584,54.999584,dummy,N55W059
20551,-59.000416,55.000416,-57.999584,53.999584,dummy,N54W059
20554,-59.000416,52.000416,-57.999584,50.999584,dummy,N51W059
20555,-59.000416,51.000416,-57.999584,49.999584,dummy,N50W059
20556,-59.000416,50.000416,-57.999584,48.999584,dummy,N49W059
20557,-59.000416,49.000416,-57.999584,47.999584,dummy,N48W059
20558,-59.000416,48.000416,-57.999584,46.999584,dummy,N47W059
20722,-58.000416,55.000416,-56.999584,53.999584,dummy,N54W058
20723,-58.000416,54.000416,-56.999584,52.999584,dummy,N53W058
20725,-58.000416,52.000416,-56.999584,50.999584,dummy,N51W058
20726,-58.000416,51.000416,-56.999584,49.999584,dummy,N50W058
20727,-58.000416,50.000416,-56.999584,48.999584,dummy,N49W058
20729,-58.000416,48.000416,-56.999584,46.999584,dummy,N47W058
20893,-57.000416,55.000416,-55.999584,53.999584,dummy,N54W057
20894,-57.000416,54.000416,-55.999584,52.999584,dummy,N53W057
20895,-57.000416,53.000416,-55.999584,51.999584,dummy,N52W057
20896,-57.000416,52.000416,-55.999584,50.999584,dummy,N51W057
20897,-57.000416,51.000416,-55.999584,49.999584,dummy,N50W057
20898,-57.000416,50.000416,-55.999584,48.999584,dummy,N49W057
20900,-57.000416,48.000416,-55.999584,46.999584,dummy,N47W057
20901,-57.000416,47.000416,-55.999584,45.999584,dummy,N46W057
21065,-56.000416,54.000416,-54.999584,52.999584,dummy,N53W056
21066,-56.000416,53.000416,-54.999584,51.999584,dummy,N52W056
21067,-56.000416,52.000416,-54.999584,50.999584,dummy,N51W056
21068,-56.000416,51.000416,-54.999584,49.999584,dummy,N50W056
21069,-56.000416,50.000416,-54.999584,48.999584,dummy,N49W056
21071,-56.000416,48.000416,-54.999584,46.999584,dummy,N47W056
21072,-56.000416,47.000416,-54.999584,45.999584,dummy,N46W056
21240,-55.000416,50.000416,-53.999584,48.999584,dummy,N49W055
21242,-55.000416,48.000416,-53.999584,46.999584,dummy,N47W055
21243,-55.000416,47.000416,-53.999584,45.999584,dummy,N46W055
21411,-54.000416,50.000416,-52.999584,48.999584,dummy,N49W054
21412,-54.000416,49.000416,-52.999584,47.999584,dummy,N48W054
21413,-54.000416,48.000416,-52.999584,46.999584,dummy,N47W054
21414,-54.000416,47.000416,-52.999584,45.999584,dummy,N46W054
21583,-53.000416,49.000416,-51.999584,47.999584,dummy,N48W053
21584,-53.000416,48.000416,-51.999584,46.999584,dummy,N47W053
21585,-53.000416,47.000416,-51.999584,45.999584,dummy,N46W053
