0,40,16,159,0,0,0000
0.0005889423076922,39,17,159,51,0,0006
0.00117788461538475,39,17,159,71,0,0012
0.0027764423076922,38,19,159,124,0,0028
0.0081610576923078,35,26,159,212,0,0082
0.01758414,30,38,158,255,0,0176
0.04122594,134,212,66,255,0,0412
0.05132211538461538,208,215,30,255,0,0513
0.0595673076923077,235,134,49,255,0,0596
0.06899038461538462,131,5,108,255,0,0690
0.07000000000000001,87,0,94,255,0,0700
